uniprot_id,entry_version,protein_name,full_name,protein_existence,location,evidence,antibodies
P00846,211,ATP6_HUMAN,ATP synthase subunit a,Experimental evidence at protein level,Mitochondrion inner membrane,,"55148,71315,74803"
P00915,219,CAH1_HUMAN,Carbonic anhydrase 1,Experimental evidence at protein level,Cytoplasm,ECO:0000250,"6558,25790"
P00918,262,CAH2_HUMAN,Carbonic anhydrase 2,Experimental evidence at protein level,Cytoplasm;Cell membrane,ECO:0000269;ECO:0000269,"1550,10102,71085"
P00966,235,ASSY_HUMAN,Argininosuccinate synthase,Experimental evidence at protein level,"Cytoplasm,cytosol",ECO:0000269;ECO:0000305,"20896,20934"
P00973,223,OAS1_HUMAN,2'-5'-oligoadenylate synthase 1,Experimental evidence at protein level,Cytoplasm;Mitochondrion;Nucleus;Microsome;Endoplasmic reticulum;Secreted,ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000250,"3657,74651"
P00995,212,ISK1_HUMAN,Serine protease inhibitor Kazal-type 1,Experimental evidence at protein level,Secreted,ECO:0000269,"26366,27498"
P01008,259,ANT3_HUMAN,Antithrombin-III,Experimental evidence at protein level,"Secreted,extracellular space",,"1816,16790,24007"
P01009,276,A1AT_HUMAN,Alpha-1-antitrypsin,Experimental evidence at protein level,Secreted;Endoplasmic reticulum,,"927,1292,13211,16648,73396"
P01011,246,AACT_HUMAN,Alpha-1-antichymotrypsin,Experimental evidence at protein level,Secreted,,"893,2560,16647"
P01019,245,ANGT_HUMAN,Angiotensinogen,Experimental evidence at protein level,Secreted,ECO:0000305,1557
P01023,236,A2MG_HUMAN,Alpha-2-macroglobulin,Experimental evidence at protein level,Secreted,ECO:0000269,"2265,2693,17621"
P01024,257,CO3_HUMAN,Complement C3,Experimental evidence at protein level,Secreted,,"3563,4209,20432"
P01031,237,CO5_HUMAN,Complement C5,Experimental evidence at protein level,Secreted,,"1353,29339,75945"
P01033,230,TIMP1_HUMAN,Metalloproteinase inhibitor 1,Experimental evidence at protein level,Secreted,ECO:0000269,"22360,53417,80272,80273"
P01034,233,CYTC_HUMAN,Cystatin-C,Experimental evidence at protein level,Secreted,ECO:0000269,"118,13143"
P01036,206,CYTS_HUMAN,Cystatin-S,Experimental evidence at protein level,Secreted,ECO:0000269,"43706,44763"
P01037,204,CYTN_HUMAN,Cystatin-SN,Experimental evidence at protein level,Secreted,ECO:0000269,"26769,43706,44763"
P01040,220,CYTA_HUMAN,Cystatin-A,Experimental evidence at protein level,Cytoplasm,ECO:0000269,"1031,47315,47316,47317"
P01042,238,KNG1_HUMAN,Kininogen-1,Experimental evidence at protein level,"Secreted,extracellular space",,"1615,1616,1645,9809"
P01100,242,FOS_HUMAN,Protein c-Fos,Experimental evidence at protein level,"Nucleus;Endoplasmic reticulum;Cytoplasm,cytosol",,"18531,80207,80208,80209,80210"
P01106,265,MYC_HUMAN,Myc proto-oncogene protein,Experimental evidence at protein level,"Nucleus,nucleoplasm;Nucleus,nucleolus",ECO:0000269;ECO:0000269,"84,2085,5951,10307,13973,14207,34789,34790,55893,66556"
P01111,242,RASN_HUMAN,GTPase NRas,Experimental evidence at protein level,Cell membrane;Golgi apparatus membrane,ECO:0000269;ECO:0000269,"10157,49830,72761,79912"
P01112,264,RASH_HUMAN,GTPase HRas,Experimental evidence at protein level,Cell membrane;Golgi apparatus;Golgi apparatus membrane,,"49830,51517,61227,70222,72761,80330,80331,80332,80333"
P01116,253,RASK_HUMAN,GTPase KRas,Experimental evidence at protein level,"Cell membrane;Endomembrane system;Cytoplasm,cytosol",ECO:0000269;ECO:0000269;ECO:0000269,"49830,72761,74555,79903,80221,80342,80343,80344,80345"
P01127,247,PDGFB_HUMAN,Platelet-derived growth factor subunit B,Experimental evidence at protein level,Secreted,,"11325,11604,11972,18341"
P01130,258,LDLR_HUMAN,Low-density lipoprotein receptor,Experimental evidence at protein level,"Cell membrane;Membrane,clathrin-coated pit;Golgi apparatus;Early endosome;Late endosome;Lysosome",ECO:0000269;ECO:0000303;ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269,"9647,9974,12786,13159"
P01133,233,EGF_HUMAN,Pro-epidermal growth factor,Experimental evidence at protein level,Membrane,,"17843,59130,70259"
P01135,220,TGFA_HUMAN,Protransforming growth factor alpha,Experimental evidence at protein level,"Secreted,extracellular space",,"29098,42297,55602"
P01138,225,NGF_HUMAN,Beta-nerve growth factor,Experimental evidence at protein level,Secreted;Endosome lumen,ECO:0000269;ECO:0000250,"22038,50298,63135,71451,74511"
P01148,191,GON1_HUMAN,Progonadoliberin-1,Experimental evidence at protein level,Secreted,,27532
P01160,220,ANF_HUMAN,Natriuretic peptides A,Experimental evidence at protein level,Secreted,ECO:0000269,"49364,58269,64007"
P01189,222,COLI_HUMAN,Pro-opiomelanocortin,Experimental evidence at protein level,Secreted,ECO:0000250,"2765,46135,63644"
P01210,187,PENK_HUMAN,Proenkephalin-A,Experimental evidence at protein level,"Cytoplasmic vesicle,secretory vesicle,chromaffin granule lumen;Secreted",ECO:0000250;ECO:0000250,"13138,16390"
P01213,183,PDYN_HUMAN,Proenkephalin-B,Experimental evidence at protein level,Secreted,,"49841,53342"
P01215,216,GLHA_HUMAN,Glycoprotein hormones alpha chain,Experimental evidence at protein level,Secreted,ECO:0000269,"23350,29698"
P01222,188,TSHB_HUMAN,Thyrotropin subunit beta,Experimental evidence at protein level,Secreted,,"42681,80105,80112"
P01229,205,LSHB_HUMAN,Lutropin subunit beta,Experimental evidence at protein level,Secreted,,38925
P01236,205,PRL_HUMAN,Prolactin,Experimental evidence at protein level,Secreted,,"23353,42416,62017"
P01241,239,SOMA_HUMAN,Somatotropin,Experimental evidence at protein level,Secreted,,43715
P01242,191,SOM2_HUMAN,Growth hormone variant,Experimental evidence at protein level,Secreted,,"41157,43715,57653,70406"
P01258,205,CALC_HUMAN,Calcitonin,Experimental evidence at protein level,Secreted,,"43700,59886,77926,78476,78478"
P01266,227,THYG_HUMAN,Thyroglobulin,Experimental evidence at protein level,Secreted,ECO:0000269,"77,2740"
P01270,210,PTHY_HUMAN,Parathyroid hormone,Experimental evidence at protein level,Secreted,,"23409,48540"
P01275,224,GLUC_HUMAN,Pro-glucagon,Experimental evidence at protein level,Secreted,ECO:0000305,"40,36760,36761"
P01282,209,VIP_HUMAN,VIP peptides,Experimental evidence at protein level,Secreted,,"17324,18649,72701"
P01298,201,PAHO_HUMAN,Pancreatic prohormone,Experimental evidence at protein level,Secreted,,32122
P01303,210,NPY_HUMAN,Pro-neuropeptide Y,Experimental evidence at protein level,"Secreted;Cytoplasmic vesicle,secretory vesicle,neuronal dense core vesicle",ECO:0000250,"36636,44572,56798"
P01308,267,INS_HUMAN,Insulin,Experimental evidence at protein level,Secreted,,4932
P01344,254,IGF2_HUMAN,Insulin-like growth factor II,Experimental evidence at protein level,Secreted,ECO:0000269,"7556,7993,24999"
P01350,191,GAST_HUMAN,Gastrin,Experimental evidence at protein level,Secreted,,38
P01374,221,TNFB_HUMAN,Lymphotoxin-alpha,Experimental evidence at protein level,Secreted;Membrane,,7729
P01375,266,TNFA_HUMAN,Tumor necrosis factor,Experimental evidence at protein level,Cell membrane,ECO:0000269,"46990,50631,55037,64514,64998,77901,78096,78443,78445,78469,78479"
P01562,209,IFNA1_HUMAN,Interferon alpha-1/13,Experimental evidence at protein level,Secreted,,"43751,45659,47557,52547,65185"
P01563,206,IFNA2_HUMAN,Interferon alpha-2,Experimental evidence at protein level,Secreted,ECO:0000269,"43751,45659,47557,52547,65185"
P01566,186,IFN10_HUMAN,Interferon alpha-10,Experimental evidence at protein level,Secreted,,"43751,45659,47557,52547,65185"
P01567,186,IFNA7_HUMAN,Interferon alpha-7,Experimental evidence at protein level,Secreted,,"43751,45659,47557,52547,65185"
P01568,198,IFN21_HUMAN,Interferon alpha-21,Experimental evidence at protein level,Secreted,,"43751,45659,47557,52547,65185"
P01569,184,IFNA5_HUMAN,Interferon alpha-5,Experimental evidence at protein level,Secreted,,"43751,45659,47557,52547,65185"
P01570,200,IFN14_HUMAN,Interferon alpha-14,Experimental evidence at protein level,Secreted,,"43751,45659,47557,52547,65185"
P01571,188,IFN17_HUMAN,Interferon alpha-17,Experimental evidence at protein level,Secreted,,"43751,45659,47557,52547,65185"
P01574,224,IFNB_HUMAN,Interferon beta,Experimental evidence at protein level,Secreted,ECO:0000269,"9386,38794,38795"
P01579,239,IFNG_HUMAN,Interferon gamma,Experimental evidence at protein level,Secreted,,10344
P01583,225,IL1A_HUMAN,Interleukin-1 alpha,Experimental evidence at protein level,Nucleus;Cytoplasm;Secreted,ECO:0000269;ECO:0000269;ECO:0000269,"4449,30643,48546,75911"
P01584,250,IL1B_HUMAN,Interleukin-1 beta,Experimental evidence at protein level,"Cytoplasm,cytosol;Secreted;Lysosome;Secreted,extracellular exosome",ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000250,"1410,44649,64606,68737,75019,78417,78419,78446,78452"
P01588,212,EPO_HUMAN,Erythropoietin,Experimental evidence at protein level,Secreted,ECO:0000269,"10336,27572"
P01589,220,IL2RA_HUMAN,Interleukin-2 receptor subunit alpha,Experimental evidence at protein level,Membrane,,"2419,46738,54622"
P01591,182,IGJ_HUMAN,Immunoglobulin J chain,Experimental evidence at protein level,Secreted,ECO:0000250,"34436,44132"
P01593,134,KVD33_HUMAN,Immunoglobulin kappa variable 1D-33,Experimental evidence at protein level,Secreted;Cell membrane,ECO:0000303;ECO:0000303,48721
P01594,149,KV133_HUMAN,Immunoglobulin kappa variable 1-33,Experimental evidence at protein level,Secreted;Cell membrane,ECO:0000303;ECO:0000303,48721
P01597,128,KV139_HUMAN,Immunoglobulin kappa variable 1-39,Experimental evidence at protein level,Secreted;Cell membrane,ECO:0000303;ECO:0000303,48721
P01599,132,KV117_HUMAN,Immunoglobulin kappa variable 1-17,Experimental evidence at protein level,Secreted;Cell membrane,ECO:0000303;ECO:0000303,48721
P01601,149,KVD16_HUMAN,Immunoglobulin kappa variable 1D-16,Protein inferred from homology,Secreted;Cell membrane,ECO:0000303;ECO:0000303,48721
P01602,160,KV105_HUMAN,Immunoglobulin kappa variable 1-5,Experimental evidence at protein level,Secreted;Cell membrane,ECO:0000303;ECO:0000303,48721
P01611,128,KVD12_HUMAN,Immunoglobulin kappa variable 1D-12,Experimental evidence at protein level,Secreted;Cell membrane,ECO:0000303;ECO:0000303,48721
P01619,126,KV320_HUMAN,Immunoglobulin kappa variable 3-20,Experimental evidence at protein level,Secreted;Cell membrane,ECO:0000303;ECO:0000303,47702
P01624,126,KV315_HUMAN,Immunoglobulin kappa variable 3-15,Experimental evidence at protein level,Secreted;Cell membrane,ECO:0000303;ECO:0000303,47702
P01699,130,LV144_HUMAN,Immunoglobulin lambda variable 1-44,Experimental evidence at protein level,Secreted;Cell membrane,ECO:0000303;ECO:0000303,45373
P01700,128,LV147_HUMAN,Immunoglobulin lambda variable 1-47,Experimental evidence at protein level,Secreted;Cell membrane,ECO:0000303;ECO:0000303,45373
P01701,127,LV151_HUMAN,Immunoglobulin lambda variable 1-51,Experimental evidence at protein level,Secreted;Cell membrane,ECO:0000303;ECO:0000303,45373
P01703,137,LV140_HUMAN,Immunoglobulin lambda variable 1-40,Experimental evidence at protein level,Secreted;Cell membrane,ECO:0000303;ECO:0000303,45373
P01715,133,LV301_HUMAN,Immunoglobulin lambda variable 3-1,Experimental evidence at protein level,Secreted;Cell membrane,ECO:0000303;ECO:0000303,3285
P01717,125,LV325_HUMAN,Immunoglobulin lambda variable 3-25,Experimental evidence at protein level,Secreted;Cell membrane,ECO:0000303;ECO:0000303,3285
P01721,124,LV657_HUMAN,Immunoglobulin lambda variable 6-57,Experimental evidence at protein level,Secreted;Cell membrane,ECO:0000303;ECO:0000303,28862
P01730,243,CD4_HUMAN,T-cell surface glycoprotein CD4,Experimental evidence at protein level,Cell membrane,ECO:0000269,"11,4252,4472,68793"
P01732,223,CD8A_HUMAN,T-cell surface glycoprotein CD8 alpha chain,Experimental evidence at protein level,Cell membrane,ECO:0000269,"12,37755,37756,70298"
P01833,210,PIGR_HUMAN,Polymeric immunoglobulin receptor,Experimental evidence at protein level,Cell membrane,ECO:0000269,"6154,9454,11366,12012"
P01857,227,IGHG1_HUMAN,Immunoglobulin heavy constant gamma 1,Experimental evidence at protein level,Secreted;Cell membrane,ECO:0000303;ECO:0000303,1245
P01859,188,IGHG2_HUMAN,Immunoglobulin heavy constant gamma 2,Experimental evidence at protein level,Secreted;Cell membrane,ECO:0000303;ECO:0000303,1245
P01861,178,IGHG4_HUMAN,Immunoglobulin heavy constant gamma 4,Experimental evidence at protein level,Secreted;Cell membrane,ECO:0000303;ECO:0000303,1245
P01876,208,IGHA1_HUMAN,Immunoglobulin heavy constant alpha 1,Experimental evidence at protein level,Secreted;Cell membrane,ECO:0000303;ECO:0000303,"1217,6013"
P01877,183,IGHA2_HUMAN,Immunoglobulin heavy constant alpha 2,Experimental evidence at protein level,Secreted;Cell membrane,ECO:0000303;ECO:0000303,"1217,6013"
P01889,217,HLAB_HUMAN,"HLA class I histocompatibility antigen, B alpha chain",Experimental evidence at protein level,Cell membrane;Endoplasmic reticulum membrane,ECO:0000269;ECO:0000305,"15418,60422,69038,76136"
P01903,221,DRA_HUMAN,"HLA class II histocompatibility antigen, DR alpha chain",Experimental evidence at protein level,Cell membrane;Endoplasmic reticulum membrane;Early endosome membrane;Late endosome membrane;Lysosome membrane;Autolysosome membrane,ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269,"2798,15402,50162,53176"
P01906,192,DQA2_HUMAN,"HLA class II histocompatibility antigen, DQ alpha 2 chain",Experimental evidence at protein level,"Cell membrane;Endoplasmic reticulum membrane;Golgi apparatus,trans-Golgi network membrane;Endosome membrane;Lysosome membrane",ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269,10967
P01909,203,DQA1_HUMAN,"HLA class II histocompatibility antigen, DQ alpha 1 chain",Experimental evidence at protein level,"Cell membrane;Endoplasmic reticulum membrane;Golgi apparatus,trans-Golgi network membrane;Endosome membrane;Lysosome membrane",,12315
P01911,178,DRB1_HUMAN,"HLA class II histocompatibility antigen, DRB1 beta chain",Experimental evidence at protein level,Cell membrane;Endoplasmic reticulum membrane;Lysosome membrane;Late endosome membrane;Autolysosome membrane,ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269,"15400,34021,43151"
P02008,209,HBAZ_HUMAN,Hemoglobin subunit zeta,Experimental evidence at protein level,,,"46689,63268,64073,71726"
P02042,207,HBD_HUMAN,Hemoglobin subunit delta,Experimental evidence at protein level,,,"37087,43234,44847,57696,67879,73888"
P02100,206,HBE_HUMAN,Hemoglobin subunit epsilon,Experimental evidence at protein level,,,"43234,67879"
P02144,202,MYG_HUMAN,Myoglobin,Experimental evidence at protein level,,,"60,3123"
P02452,253,CO1A1_HUMAN,Collagen alpha-1(I) chain,Experimental evidence at protein level,"Secreted,extracellular space,extracellular matrix",ECO:0000255,"8405,11795,12111"
P02458,249,CO2A1_HUMAN,Collagen alpha-1(II) chain,Experimental evidence at protein level,"Secreted,extracellular space,extracellular matrix",ECO:0000255,"2214,45939,55753,69576"
P02461,235,CO3A1_HUMAN,Collagen alpha-1(III) chain,Experimental evidence at protein level,"Secreted,extracellular space,extracellular matrix",ECO:0000255,"7583,8068"
P02462,226,CO4A1_HUMAN,Collagen alpha-1(IV) chain,Experimental evidence at protein level,"Secreted,extracellular space,extracellular matrix,basement membrane",ECO:0000250,"1695,12094,12511,54039,72992,73529"
P02489,225,CRYAA_HUMAN,Alpha-crystallin A chain,Experimental evidence at protein level,Cytoplasm;Nucleus,ECO:0000269;ECO:0000269,"37737,38430"
P02511,244,CRYAB_HUMAN,Alpha-crystallin B chain,Experimental evidence at protein level,Cytoplasm;Nucleus;Secreted;Lysosome,ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000250,"2053,28724,40560,57100"
P02533,230,K1C14_HUMAN,"Keratin, type I cytoskeletal 14",Experimental evidence at protein level,Cytoplasm;Nucleus,ECO:0000269;ECO:0000269,"134,452,539,1104,23040"
P02538,214,K2C6A_HUMAN,"Keratin, type II cytoskeletal 6A",Experimental evidence at protein level,,,"45697,61168,61175"
P02545,269,LMNA_HUMAN,Prelamin-A/C,Experimental evidence at protein level,"Nucleus;Nucleus envelope;Nucleus lamina;Nucleus,nucleoplasm;Nucleus matrix",ECO:0000269;ECO:0000269;ECO:0000269,"4022,6523,6660,12078,12391"
P02549,244,SPTA1_HUMAN,"Spectrin alpha chain, erythrocytic 1",Experimental evidence at protein level,"Cytoplasm,cytoskeleton;Cytoplasm,cell cortex",,"28048,28253,37246"
P02585,193,TNNC2_HUMAN,"Troponin C, skeletal muscle",Experimental evidence at protein level,,,"43174,58481"
P02647,263,APOA1_HUMAN,Apolipoprotein A-I,Experimental evidence at protein level,Secreted,,"16778,46715"
P02649,263,APOE_HUMAN,Apolipoprotein E,Experimental evidence at protein level,"Secreted;Secreted,extracellular space;Secreted,extracellular space,extracellular matrix;Extracellular vesicle;Endosome,multivesicular body",ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269,"65539,68768"
P02652,238,APOA2_HUMAN,Apolipoprotein A-II,Experimental evidence at protein level,Secreted,ECO:0000269,"25885,72575"
P02654,202,APOC1_HUMAN,Apolipoprotein C-I,Experimental evidence at protein level,Secreted,ECO:0000303,51518
P02655,227,APOC2_HUMAN,Apolipoprotein C-II,Experimental evidence at protein level,Secreted,ECO:0000269,55877
P02656,209,APOC3_HUMAN,Apolipoprotein C-III,Experimental evidence at protein level,Secreted,ECO:0000303,"56395,65365,73918"
P02671,258,FIBA_HUMAN,Fibrinogen alpha chain,Experimental evidence at protein level,Secreted,ECO:0000269,"16776,51370,64755"
P02675,246,FIBB_HUMAN,Fibrinogen beta chain,Experimental evidence at protein level,Secreted,ECO:0000269,"1900,1901,8624"
P02679,259,FIBG_HUMAN,Fibrinogen gamma chain,Experimental evidence at protein level,Secreted,ECO:0000269,"11159,27529,33120,74638"
P02686,236,MBP_HUMAN,Myelin basic protein,Experimental evidence at protein level,Myelin membrane,,"2300,34979,49222,64368,73581"
P02708,231,ACHA_HUMAN,Acetylcholine receptor subunit alpha,Experimental evidence at protein level,Postsynaptic cell membrane;Cell membrane,ECO:0000305;ECO:0000269,"62799,71554,71655"
P02724,224,GLPA_HUMAN,Glycophorin-A,Experimental evidence at protein level,Cell membrane,ECO:0000269,"2658,14675,14811,42477,52478"
P02730,267,B3AT_HUMAN,Band 3 anion transport protein,Experimental evidence at protein level,Cell membrane;Basolateral cell membrane,ECO:0000269;ECO:0000269,"15584,63911"
P02741,241,CRP_HUMAN,C-reactive protein,Experimental evidence at protein level,Secreted,,"5036,27367,27396"
P02743,231,SAMP_HUMAN,Serum amyloid P-component,Experimental evidence at protein level,Secreted,,"7817,49169,53294,75165"
